Date,Attendance,Quarter,Place in Quarter,Temperature,Humidity,Wind Speed,Precipitation,Skyc1,Skyc2,Skyc3
2015-11-09 07:30:00,37,1,0.6049382716049383,37.04,81.80,0.0,0.00,CLR,M,M
2015-12-17 17:00:00,0,0,0,28.94,71.91,5.7,0.00,FEW,SCT,BKN
2015-10-06 23:00:00,0,1,0.18518518518518517,60.08,86.18,4.6,0.00,OVC,M,M
2015-12-06 13:30:00,39,1,0.9382716049382716,44.06,70.42,0.0,0.00,FEW,SCT,BKN
2015-10-31 12:00:00,70,1,0.49382716049382713,46.04,95.99,12.5,0.03,BKN,BKN,OVC
2015-12-10 11:30:00,0,1,0.9876543209876543,57.02,50.88,26.2,0.00,BKN,OVC,M
2015-10-08 06:30:00,43,1,0.20987654320987653,53.96,83.00,3.4,0.00,BKN,M,M
2015-09-14 20:30:00,6,0,0,73.94,49.66,17.1,0.00,FEW,FEW,M
2015-11-11 14:00:00,77,1,0.6296296296296297,60.98,62.33,17.1,0.00,BKN,BKN,M
2015-09-04 14:00:00,22,0,0,82.94,60.74,12.5,0.00,FEW,FEW,SCT
2015-11-26 14:00:00,0,1,0.8148148148148148,57.92,90.11,13.7,0.05,SCT,BKN,OVC
2015-10-23 22:00:00,2,1,0.3950617283950617,60.98,96.85,10.3,0.00,BKN,OVC,M
2015-11-11 16:30:00,135,1,0.6296296296296297,60.98,51.48,19.4,0.00,OVC,M,M
2015-12-11 17:30:00,0,0,0,48.92,58.61,5.7,0.00,OVC,M,M
2015-10-22 10:30:00,54,1,0.38271604938271603,57.02,66.65,6.8,0.00,FEW,SCT,BKN
2015-09-26 12:00:00,140,1,0.06172839506172839,73.94,53.37,11.4,0.00,FEW,SCT,M
2015-12-10 20:00:00,0,1,0.9876543209876543,46.04,73.18,16.0,0.00,CLR,M,M
2015-12-26 23:00:00,0,0,0,39.92,100.00,4.6,0.04,OVC,M,M
2015-09-08 11:30:00,34,0,0,80.06,71.39,11.4,0.00,FEW,BKN,BKN
2015-09-03 11:00:00,23,0,0,87.08,56.92,10.3,0.00,SCT,SCT,BKN
2015-12-19 13:30:00,0,0,0,28.94,48.69,13.7,0.00,SCT,M,M
2015-11-03 09:30:00,43,1,0.5308641975308642,60.98,75.14,5.7,0.00,CLR,M,M
2015-10-16 14:00:00,76,1,0.30864197530864196,53.06,37.86,10.3,0.00,SCT,SCT,M
2015-11-15 11:30:00,55,1,0.6790123456790124,60.98,39.15,10.3,0.00,SCT,M,M
2015-12-08 12:30:00,40,1,0.9629629629629629,44.06,78.91,10.3,0.00,FEW,SCT,OVC
2015-11-12 08:00:00,45,1,0.6419753086419753,42.98,88.85,27.4,0.00,OVC,M,M
2015-12-07 23:30:00,0,1,0.9506172839506173,39.02,88.66,10.3,0.00,OVC,M,M
2015-10-29 10:30:00,47,1,0.4691358024691358,42.08,75.98,19.4,0.00,BKN,M,M
2015-10-29 21:30:00,80,1,0.4691358024691358,44.96,70.52,6.8,0.00,OVC,M,M
2015-12-12 18:00:00,0,0,0,48.92,92.84,4.6,0.00,OVC,M,M
2015-12-01 22:30:00,14,1,0.8765432098765432,39.02,79.05,9.1,0.00,SCT,OVC,M
2015-12-02 12:30:00,66,1,0.8888888888888888,33.08,88.37,10.3,0.00,SCT,BKN,OVC
2015-09-06 15:30:00,22,0,0,91.04,40.90,12.5,0.00,FEW,M,M
2015-11-27 19:00:00,0,1,0.8271604938271605,35.96,78.79,16.0,0.00,OVC,M,M
2015-09-07 06:00:00,0,0,0,75.92,71.42,8.0,0.00,FEW,BKN,OVC
2015-11-09 19:30:00,99,1,0.6049382716049383,46.04,62.56,0.0,0.00,BKN,M,M
2015-09-20 17:00:00,162,0,0,68.00,40.28,10.3,0.00,FEW,FEW,M
2015-11-27 21:30:00,0,1,0.8271604938271605,35.96,78.79,18.2,0.00,OVC,M,M
2015-09-10 19:00:00,39,0,0,62.96,90.31,6.8,0.00,SCT,SCT,M
2015-11-14 17:30:00,104,1,0.6666666666666666,53.06,50.28,8.0,0.00,SCT,M,M
2015-11-01 16:00:00,89,1,0.5061728395061729,60.08,47.22,6.8,0.00,FEW,M,M
2015-12-10 10:30:00,0,1,0.9876543209876543,55.04,52.40,23.9,0.00,SCT,BKN,OVC
2015-10-30 18:00:00,104,1,0.48148148148148145,48.02,70.86,8.0,0.00,SCT,OVC,M
2015-11-02 19:30:00,98,1,0.5185185185185185,60.98,55.52,10.3,0.00,BKN,M,M
2015-12-03 15:30:00,92,1,0.9012345679012346,33.98,88.42,11.4,0.00,OVC,M,M
2015-09-25 14:30:00,152,1,0.04938271604938271,69.98,73.11,16.0,0.00,FEW,SCT,BKN
2015-11-25 07:30:00,27,1,0.8024691358024691,39.92,69.96,13.7,0.00,FEW,SCT,M
2015-09-21 08:30:00,85,1,0.0,60.08,72.13,6.8,0.00,FEW,M,M
2015-11-29 22:00:00,0,1,0.8518518518518519,39.92,59.50,10.3,0.00,OVC,M,M
2015-10-30 08:30:00,28,1,0.48148148148148145,42.98,85.79,0.0,0.00,FEW,M,M
2015-10-13 15:30:00,73,1,0.2716049382716049,62.06,49.55,12.5,0.00,FEW,SCT,BKN
2015-12-28 18:30:00,0,0,0,33.98,96.46,14.8,0.01,OVC,M,M
2015-12-30 11:00:00,0,0,0,28.94,74.70,6.8,0.00,BKN,M,M
2015-10-25 23:30:00,0,1,0.41975308641975306,46.04,76.35,0.0,0.00,CLR,M,M
2015-10-24 06:30:00,1,1,0.4074074074074074,64.94,90.39,14.8,0.00,BKN,OVC,M
2015-12-30 07:00:00,0,0,0,26.96,92.12,5.7,0.02,BKN,OVC,M
2015-12-30 11:30:00,0,0,0,28.94,74.70,6.8,0.00,BKN,M,M
2015-10-01 09:30:00,50,1,0.12345679012345678,55.04,61.56,22.8,0.00,BKN,M,M
2015-12-24 13:00:00,0,0,0,39.92,69.96,11.4,0.00,FEW,BKN,BKN
2015-11-23 20:30:00,133,1,0.7777777777777778,30.92,81.95,10.3,0.00,FEW,M,M
2015-12-07 10:00:00,38,1,0.9506172839506173,33.08,100.00,3.4,0.00,OVC,M,M
2015-11-11 08:00:00,48,1,0.6296296296296297,50.00,63.08,10.3,0.00,FEW,FEW,M
2015-09-04 12:00:00,31,0,0,82.04,62.53,3.4,0.00,SCT,SCT,M
2015-10-25 21:30:00,29,1,0.41975308641975306,48.02,67.92,0.0,0.00,CLR,M,M
2015-11-11 18:30:00,110,1,0.6296296296296297,60.08,51.34,20.5,0.00,SCT,BKN,BKN
2015-12-20 17:00:00,0,0,0,46.04,49.19,17.1,0.00,SCT,BKN,OVC
2015-12-14 06:00:00,0,0,0,55.04,86.47,28.5,0.02,SCT,BKN,OVC
2015-09-26 14:00:00,163,1,0.06172839506172839,73.94,57.32,13.7,0.00,SCT,M,M
2015-09-19 18:30:00,0,0,0,66.02,46.52,8.0,0.00,FEW,FEW,M
2015-09-16 20:30:00,26,0,0,71.96,53.08,10.3,0.00,CLR,M,M
2015-12-24 12:30:00,0,0,0,39.92,67.45,10.3,0.00,FEW,BKN,OVC
2015-10-06 21:00:00,97,1,0.18518518518518517,59.00,86.69,5.7,0.00,OVC,M,M
2015-11-21 22:30:00,0,1,0.7530864197530864,19.94,77.35,9.1,0.00,CLR,M,M
2015-10-31 14:00:00,64,1,0.49382716049382713,46.94,96.66,16.0,0.00,BKN,OVC,M
2015-12-12 16:00:00,0,0,0,50.00,86.19,5.7,0.00,OVC,M,M
2015-11-02 14:00:00,82,1,0.5185185185185185,71.96,32.60,13.7,0.00,SCT,M,M
2015-11-25 23:00:00,0,1,0.8024691358024691,51.08,68.28,17.1,0.00,OVC,M,M
2015-11-06 20:30:00,53,1,0.5679012345679012,44.06,76.16,4.6,0.00,FEW,SCT,M
2015-12-13 09:30:00,0,0,0,60.08,92.56,14.8,0.00,BKN,OVC,M
2015-12-18 22:30:00,0,0,0,26.96,74.50,12.5,0.00,FEW,BKN,M
2015-09-28 23:30:00,0,1,0.08641975308641975,69.98,81.44,3.4,0.00,FEW,M,M
2015-10-23 19:30:00,52,1,0.3950617283950617,57.02,86.58,10.3,0.01,OVC,M,M
2015-10-20 11:00:00,80,1,0.35802469135802467,64.04,39.65,9.1,0.00,FEW,SCT,BKN
2015-09-20 23:00:00,0,0,0,57.92,80.55,3.4,0.00,FEW,M,M
2015-10-11 17:30:00,50,1,0.24691358024691357,75.02,43.08,16.0,0.00,FEW,M,M
2015-12-17 07:00:00,0,0,0,30.02,68.81,18.2,0.00,OVC,M,M
2015-09-03 09:00:00,10,0,0,82.04,64.90,11.4,0.00,FEW,FEW,M
2015-10-19 15:30:00,72,1,0.345679012345679,71.96,27.93,19.4,0.00,SCT,BKN,M
2015-10-16 08:00:00,38,1,0.30864197530864196,46.04,62.56,14.8,0.00,FEW,M,M
2015-11-21 19:00:00,56,1,0.7530864197530864,24.08,74.20,9.1,0.00,FEW,FEW,M
2015-12-05 20:30:00,31,1,0.9259259259259259,32.00,92.29,6.8,0.00,SCT,BKN,M
2015-11-16 07:00:00,25,1,0.691358024691358,44.96,70.52,8.0,0.00,SCT,SCT,M
2015-11-04 07:30:00,45,1,0.5432098765432098,53.96,100.00,3.4,0.00,VV ,M,M
2015-10-17 08:30:00,21,1,0.32098765432098764,39.02,48.07,10.3,0.00,FEW,M,M
2015-11-30 16:30:00,120,1,0.8641975308641975,44.06,72.98,10.3,0.00,OVC,M,M
2015-10-13 11:00:00,67,1,0.2716049382716049,53.06,63.47,14.8,0.00,OVC,M,M
2015-12-13 07:00:00,0,0,0,60.08,96.22,16.0,0.01,OVC,M,M
2015-09-10 12:30:00,27,0,0,66.02,72.72,14.8,0.00,SCT,BKN,BKN
2015-10-30 16:00:00,118,1,0.48148148148148145,53.06,56.34,8.0,0.00,FEW,BKN,M
2015-09-30 18:30:00,126,1,0.1111111111111111,55.04,63.72,13.7,0.00,FEW,M,M
2015-10-18 20:30:00,47,1,0.3333333333333333,46.04,57.78,9.1,0.00,CLR,M,M
2015-09-14 06:00:00,2,0,0,55.94,71.70,6.8,0.00,FEW,M,M
2015-12-18 10:00:00,0,0,0,26.96,52.81,23.9,0.00,SCT,M,M
2015-11-07 07:00:00,0,1,0.5802469135802469,39.92,82.60,9.1,0.00,FEW,M,M
2015-12-31 18:00:00,0,0,0,23.00,74.09,13.7,0.00,FEW,FEW,M
2015-11-30 22:30:00,20,1,0.8641975308641975,41.00,95.90,10.3,0.04,OVC,M,M
2015-09-26 08:00:00,21,1,0.06172839506172839,66.02,78.08,4.6,0.00,BKN,M,M
2015-10-10 06:00:00,0,1,0.2345679012345679,44.06,92.69,0.0,0.00,FEW,M,M
2015-11-11 10:00:00,51,1,0.6296296296296297,59.00,59.58,14.8,0.00,SCT,SCT,M
2015-09-04 18:00:00,3,0,0,73.04,81.14,10.3,0.00,FEW,FEW,SCT
2015-12-01 15:30:00,93,1,0.8765432098765432,41.00,67.09,5.7,0.00,SCT,M,M
2015-10-12 21:30:00,74,1,0.25925925925925924,60.98,51.48,20.5,0.00,OVC,M,M
2015-12-29 09:30:00,0,0,0,33.08,84.56,12.5,0.00,BKN,OVC,M
2015-10-06 19:00:00,131,1,0.18518518518518517,59.00,80.64,6.8,0.00,FEW,M,M
2015-11-17 19:00:00,92,1,0.7037037037037037,57.92,80.55,17.1,0.00,BKN,BKN,OVC
2015-11-28 10:00:00,9,1,0.8395061728395061,37.04,66.60,13.7,0.00,SCT,BKN,OVC
2015-12-22 22:30:00,0,0,0,39.02,95.86,10.3,0.00,OVC,M,M
2015-10-15 08:30:00,34,1,0.2962962962962963,51.98,58.62,13.7,0.00,BKN,BKN,M
2015-12-14 18:30:00,0,0,0,44.96,79.54,12.5,0.00,FEW,SCT,SCT
2015-12-31 22:00:00,0,0,0,24.08,70.81,11.4,0.00,OVC,M,M
2015-10-03 14:30:00,117,1,0.14814814814814814,53.06,60.87,20.5,0.00,BKN,OVC,M
2015-09-17 21:30:00,0,0,0,73.04,78.65,10.3,0.01,SCT,BKN,OVC
2015-10-16 10:00:00,47,1,0.30864197530864196,50.00,45.97,12.5,0.00,FEW,FEW,M
2015-09-12 12:30:00,21,0,0,62.06,49.55,12.5,0.00,BKN,BKN,BKN
2015-09-28 19:00:00,172,1,0.08641975308641975,73.04,75.75,5.7,0.00,OVC,M,M
2015-12-15 16:00:00,0,0,0,39.02,75.69,6.8,0.00,OVC,M,M
2015-10-20 13:00:00,46,1,0.35802469135802467,73.04,29.10,11.4,0.00,FEW,SCT,BKN
2015-11-20 07:30:00,42,1,0.7407407407407407,33.08,53.36,11.4,0.00,FEW,M,M
2015-11-02 12:00:00,74,1,0.5185185185185185,71.06,32.23,16.0,0.00,FEW,M,M
2015-11-06 09:00:00,29,1,0.5679012345679012,48.92,70.95,18.2,0.00,OVC,M,M
2015-09-03 15:00:00,10,0,0,89.96,48.55,11.4,0.00,SCT,M,M
2015-09-16 06:30:00,6,0,0,57.02,80.49,8.0,0.00,FEW,FEW,M
2015-12-20 23:00:00,0,0,0,44.96,73.59,19.4,0.02,BKN,BKN,OVC
2015-11-19 18:30:00,120,1,0.7283950617283951,37.04,49.62,13.7,0.00,CLR,M,M
2015-09-20 21:00:00,0,0,0,60.98,72.22,6.8,0.00,FEW,M,M
2015-11-07 16:30:00,106,1,0.5802469135802469,46.04,51.03,9.1,0.00,FEW,M,M
2015-11-01 20:00:00,68,1,0.5061728395061729,51.08,73.69,6.8,0.00,CLR,M,M
2015-09-14 08:00:00,46,0,0,62.06,62.04,11.4,0.00,SCT,M,M
2015-10-11 08:30:00,16,1,0.24691358024691357,55.94,71.70,9.1,0.00,FEW,M,M
2015-10-13 09:00:00,59,1,0.2716049382716049,51.98,66.04,16.0,0.00,OVC,M,M
2015-10-23 10:30:00,48,1,0.3950617283950617,55.94,59.58,16.0,0.00,FEW,FEW,BKN
2015-12-13 12:00:00,0,0,0,60.98,80.78,14.8,0.00,FEW,OVC,M
2015-12-26 21:00:00,0,0,0,39.92,100.00,10.3,0.00,VV ,M,M
2015-09-29 13:30:00,68,1,0.09876543209876543,60.08,86.18,18.2,0.00,FEW,BKN,OVC
2015-10-19 17:00:00,153,1,0.345679012345679,69.98,30.95,20.5,0.00,FEW,BKN,M
2015-09-09 07:30:00,25,0,0,66.02,87.05,9.1,0.00,FEW,OVC,M
2015-12-19 17:30:00,0,0,0,26.96,57.63,4.6,0.00,FEW,M,M
2015-10-16 18:00:00,78,1,0.30864197530864196,48.02,43.67,9.1,0.00,SCT,SCT,M
2015-10-21 19:00:00,96,1,0.37037037037037035,69.08,62.93,8.0,0.00,FEW,SCT,BKN
2015-11-24 09:00:00,33,1,0.7901234567901234,32.00,85.12,3.4,0.00,BKN,BKN,M
2015-11-29 14:00:00,36,1,0.8518518518518519,39.92,73.08,9.1,0.00,FEW,FEW,SCT
2015-10-17 06:00:00,0,1,0.32098765432098764,33.98,60.93,11.4,0.00,FEW,M,M
2015-12-09 20:30:00,0,1,0.9753086419753086,44.96,76.25,8.0,0.00,SCT,BKN,OVC
2015-12-02 11:30:00,75,1,0.8888888888888888,33.08,88.37,5.7,0.00,BKN,BKN,OVC
2015-10-06 17:00:00,212,1,0.18518518518518517,66.92,61.03,5.7,0.00,FEW,FEW,M
2015-10-29 06:30:00,35,1,0.4691358024691358,37.04,75.50,19.4,0.00,FEW,OVC,M
2015-12-07 14:00:00,58,1,0.9506172839506173,37.04,92.46,9.1,0.00,OVC,M,M
2015-10-06 23:30:00,0,1,0.18518518518518517,60.08,86.18,4.6,0.00,OVC,M,M
2015-09-27 07:30:00,0,1,0.07407407407407407,66.02,81.15,8.0,0.00,OVC,M,M
2015-12-28 15:30:00,0,0,0,33.08,91.66,25.1,0.20,OVC,M,M
2015-12-10 18:00:00,0,1,0.9876543209876543,46.94,68.28,16.0,0.00,FEW,FEW,M
2015-12-31 16:00:00,0,0,0,24.98,71.47,14.8,0.00,OVC,M,M
2015-09-26 10:00:00,99,1,0.06172839506172839,71.06,63.18,6.8,0.00,BKN,M,M
2015-12-21 07:00:00,0,0,0,44.06,92.69,12.5,0.12,BKN,OVC,M
2015-09-24 19:00:00,0,1,0.037037037037037035,64.94,81.07,5.7,0.00,SCT,M,M
2015-11-06 15:00:00,117,1,0.5679012345679012,48.02,70.86,17.1,0.00,OVC,M,M
2015-09-03 13:00:00,15,0,0,89.06,49.95,11.4,0.00,SCT,SCT,M
2015-11-12 11:00:00,69,1,0.6419753086419753,46.04,79.07,25.1,0.00,OVC,M,M
2015-11-02 10:00:00,62,1,0.5185185185185185,66.92,46.98,18.2,0.00,SCT,M,M
2015-09-03 11:30:00,25,0,0,87.08,56.92,10.3,0.00,SCT,SCT,BKN
2015-10-02 22:30:00,0,1,0.13580246913580246
2015-10-27 08:30:00,38,1,0.4444444444444444,53.06,68.50,9.1,0.00,SCT,OVC,M
2015-09-02 21:30:00,0,0,0,78.98,69.11,3.4,0.00,FEW,FEW,SCT
2015-12-03 18:00:00,61,1,0.9012345679012346,33.98,88.42,12.5,0.00,OVC,M,M
2015-10-15 06:30:00,46,1,0.2962962962962963,46.94,68.28,5.7,0.00,FEW,M,M
2015-09-13 13:30:00,29,0,0,69.08,37.49,5.7,0.00,BKN,M,M
2015-09-19 21:30:00,0,0,0,57.02,77.32,0.0,0.00,FEW,M,M
2015-12-24 07:30:00,0,0,0,33.98,78.62,10.3,0.00,SCT,M,M
2015-12-20 13:30:00,0,0,0,48.92,47.86,18.2,0.00,FEW,BKN,M
2015-11-20 21:30:00,14,1,0.7407407407407407,32.00,95.73,5.7,0.09,FEW,OVC,M
2015-09-15 18:30:00,73,0,0,75.92,40.16,12.5,0.00,FEW,M,M
2015-11-15 22:00:00,6,1,0.6790123456790124,53.06,48.16,11.4,0.00,BKN,M,M
2015-12-17 06:00:00,0,0,0,30.92,68.92,13.7,0.00,OVC,M,M
2015-10-21 17:00:00,170,1,0.37037037037037035,73.04,55.01,13.7,0.00,FEW,FEW,BKN
2015-12-11 12:30:00,0,0,0,48.92,54.15,4.6,0.00,FEW,BKN,OVC
2015-10-09 09:30:00,45,1,0.2222222222222222,55.94,71.70,14.8,0.00,FEW,OVC,M
2015-09-09 21:30:00,0,0,0,66.02,69.94,3.4,0.00,FEW,M,M
2015-11-01 10:00:00,46,1,0.5061728395061729,59.00,47.39,10.3,0.00,FEW,FEW,M
2015-09-02 07:00:00,19,0,0,73.94,84.80,5.7,0.00,FEW,M,M
2015-10-13 15:00:00,49,1,0.2716049382716049,62.06,49.55,12.5,0.00,FEW,SCT,BKN
2015-11-26 23:00:00,0,1,0.8148148148148148,55.94,90.03,11.4,0.09,BKN,OVC,M
2015-11-26 18:00:00,0,1,0.8148148148148148,59.00,83.34,14.8,0.00,FEW,BKN,OVC
2015-11-11 06:00:00,6,1,0.6296296296296297,37.94,82.46,5.7,0.00,FEW,M,M
2015-09-04 22:00:00,0,0,0,71.96,84.16,5.7,0.00,FEW,FEW,M
2015-12-07 12:00:00,67,1,0.9506172839506173,35.06,100.00,6.8,0.00,OVC,M,M
2015-09-05 15:30:00,29,0,0,86.00,55.04,11.4,0.00,FEW,BKN,M
2015-11-13 23:30:00,0,1,0.654320987654321,32.00,75.00,4.6,0.00,CLR,M,M
2015-11-19 12:00:00,55,1,0.7283950617283951,42.08,39.23,28.5,0.00,FEW,M,M
2015-11-21 13:30:00,54,1,0.7530864197530864,28.94,92.19,23.9,0.28,VV ,M,M
2015-11-15 23:30:00,0,1,0.6790123456790124,53.06,48.16,12.5,0.00,SCT,BKN,M
2015-10-04 10:30:00,48,1,0.16049382716049382,53.96,83.00,13.7,0.00,OVC,M,M
2015-09-10 16:30:00,31,0,0,66.92,75.69,5.7,0.00,FEW,SCT,BKN
2015-12-04 22:30:00,0,1,0.9135802469135802,35.96,96.49,10.3,0.00,OVC,M,M
2015-09-06 18:30:00,0,0,0,87.98,43.37,10.3,0.00,FEW,M,M
2015-11-19 11:30:00,52,1,0.7283950617283951,42.08,46.41,23.9,0.00,FEW,M,M
2015-09-30 14:30:00,75,1,0.1111111111111111,60.08,49.25,21.7,0.00,FEW,M,M
2015-10-29 16:30:00,84,1,0.4691358024691358,46.04,76.35,10.3,0.00,OVC,M,M
2015-09-21 07:00:00,59,1,0.0,55.94,83.69,4.6,0.00,FEW,M,M
2015-09-25 18:30:00,98,1,0.04938271604938271,64.94,90.39,11.4,0.00,FEW,FEW,BKN
2015-11-02 08:00:00,45,1,0.5185185185185185,57.92,61.93,11.4,0.00,SCT,M,M
2015-09-30 17:00:00,196,1,0.1111111111111111,57.02,57.29,19.4,0.00,SCT,M,M
2015-11-27 09:30:00,3,1,0.8271604938271605,37.04,95.82,17.1,0.01,SCT,BKN,OVC
2015-11-17 23:00:00,1,1,0.7037037037037037,60.08,69.29,20.5,0.00,SCT,OVC,M
2015-11-02 14:30:00,97,1,0.5185185185185185,71.96,32.60,13.7,0.00,SCT,M,M
2015-12-03 19:30:00,48,1,0.9012345679012346,33.98,88.42,8.0,0.00,OVC,M,M
2015-10-28 06:00:00,5,1,0.4567901234567901,53.96,96.76,11.4,0.00,OVC,M,M
2015-09-01 14:30:00,7,0,0,87.98,59.16,6.8,0.00,FEW,SCT,BKN
2015-11-21 13:00:00,67,1,0.7530864197530864,28.94,92.19,23.9,0.28,VV ,M,M
2015-12-01 20:30:00,83,1,0.8765432098765432,37.04,81.80,9.1,0.00,SCT,SCT,M
2015-10-24 19:30:00,58,1,0.4074074074074074,53.06,73.89,13.7,0.00,FEW,BKN,OVC
2015-11-17 13:00:00,56,1,0.7037037037037037,55.04,93.02,19.4,0.03,OVC,M,M
2015-10-16 22:00:00,3,1,0.30864197530864196,41.00,54.97,10.3,0.00,FEW,M,M
2015-11-10 18:00:00,111,1,0.6172839506172839,46.04,57.78,3.4,0.00,FEW,M,M
2015-09-28 23:00:00,0,1,0.08641975308641975,69.98,81.44,3.4,0.00,FEW,M,M
2015-09-26 15:30:00,92,1,0.06172839506172839,73.94,59.58,13.7,0.00,FEW,SCT,M
2015-09-22 09:30:00,94,1,0.012345679012345678,68.00,56.51,4.6,0.00,FEW,FEW,M
2015-12-26 17:00:00,0,0,0,42.08,95.92,8.0,0.01,OVC,M,M
2015-12-29 14:30:00,0,0,0,30.02,81.27,11.4,0.00,OVC,M,M
2015-12-20 14:00:00,0,0,0,50.00,42.39,20.5,0.00,SCT,BKN,M
2015-10-13 13:00:00,51,1,0.2716049382716049,59.00,55.24,13.7,0.00,SCT,BKN,BKN
2015-11-26 12:00:00,0,1,0.8148148148148148,55.04,89.40,17.1,0.00,BKN,BKN,OVC
2015-12-24 17:30:00,0,0,0,39.92,79.12,6.8,0.00,BKN,OVC,M
2015-12-20 09:30:00,0,0,0,39.92,64.54,16.0,0.00,FEW,BKN,M
2015-11-10 22:30:00,22,1,0.6172839506172839,41.00,67.09,6.8,0.00,CLR,M,M
2015-10-14 14:30:00,54,1,0.2839506172839506,62.06,37.69,11.4,0.00,CLR,M,M
2015-09-14 12:00:00,60,0,0,77.00,44.84,13.7,0.00,CLR,M,M
2015-12-13 06:00:00,0,0,0,60.08,96.22,13.7,0.06,BKN,OVC,M
2015-10-18 22:30:00,0,1,0.3333333333333333,42.98,55.27,8.0,0.00,CLR,M,M
2015-10-20 10:30:00,73,1,0.35802469135802467,64.94,36.83,11.4,0.00,BKN,BKN,M
2015-11-20 12:30:00,41,1,0.7407407407407407,39.92,35.95,9.1,0.00,SCT,OVC,M
2015-10-11 19:30:00,46,1,0.24691358024691357,69.98,45.57,13.7,0.00,CLR,M,M
2015-12-22 09:00:00,0,0,0,37.94,89.25,3.4,0.00,FEW,OVC,M
2015-11-08 10:30:00,61,1,0.5925925925925926,48.92,44.14,10.3,0.00,CLR,M,M
2015-09-12 17:30:00,20,0,0,60.98,51.48,14.8,0.00,FEW,FEW,M
2015-10-21 23:00:00,1,1,0.37037037037037035,62.06,80.34,6.8,0.00,FEW,OVC,M
2015-09-18 09:30:00,51,0,0,71.96,84.16,8.0,0.00,FEW,SCT,SCT
2015-12-25 15:30:00,0,0,0,37.04,78.31,13.7,0.00,SCT,BKN,M
2015-11-15 19:00:00,51,1,0.6790123456790124,51.08,54.09,11.4,0.00,FEW,M,M
2015-11-05 21:30:00,86,1,0.5555555555555556,64.94,84.26,27.4,0.00,BKN,OVC,M
2015-10-31 06:00:00,0,1,0.49382716049382713,44.96,89.56,8.0,0.00,OVC,M,M
2015-12-29 10:00:00,0,0,0,32.00,85.12,12.5,0.00,OVC,M,M
2015-11-29 17:30:00,36,1,0.8518518518518519,35.96,81.72,0.0,0.00,FEW,SCT,BKN
2015-12-08 10:30:00,45,1,0.9629629629629629,42.98,79.38,9.1,0.00,SCT,OVC,M
2015-11-07 17:00:00,111,1,0.5802469135802469,44.06,55.02,6.8,0.00,CLR,M,M
2015-10-14 07:00:00,55,1,0.2839506172839506,44.06,78.91,9.1,0.00,FEW,M,M
2015-09-26 06:00:00,0,1,0.06172839506172839,60.08,89.61,4.6,0.00,SCT,M,M
2015-09-30 19:00:00,132,1,0.1111111111111111,53.96,69.08,10.3,0.00,FEW,M,M
2015-09-16 18:00:00,95,0,0,77.00,44.84,10.3,0.00,CLR,M,M
2015-09-28 21:00:00,125,1,0.08641975308641975,73.04,73.41,0.0,0.00,OVC,M,M
2015-12-05 23:30:00,0,1,0.9259259259259259,33.08,95.75,8.0,0.00,BKN,OVC,M
2015-09-07 12:00:00,0,0,0,84.92,60.98,11.4,0.00,FEW,SCT,BKN
2015-11-22 07:00:00,0,1,0.7654320987654321,10.94,91.53,3.4,0.00,FEW,FEW,M
2015-10-16 16:00:00,110,1,0.30864197530864196,53.06,36.22,12.5,0.00,SCT,SCT,M
2015-09-04 07:30:00,21,0,0,71.06,84.10,6.8,0.00,SCT,M,M
2015-12-29 06:30:00,0,0,0,33.08,95.75,11.4,0.00,OVC,M,M
2015-10-25 06:30:00,0,1,0.41975308641975306,41.00,88.76,3.4,0.00,FEW,M,M
2015-10-16 10:30:00,59,1,0.30864197530864196,50.00,45.97,12.5,0.00,FEW,FEW,M
2015-12-19 20:30:00,0,0,0,23.00,74.09,6.8,0.00,SCT,M,M
2015-10-07 13:30:00,75,1,0.19753086419753085,69.08,60.91,10.3,0.00,FEW,FEW,M
2015-12-27 06:30:00,0,0,0,37.94,89.25,18.2,0.00,BKN,OVC,M
2015-10-07 07:00:00,51,1,0.19753086419753085,60.08,86.18,5.7,0.00,BKN,M,M
2015-12-02 22:30:00,9,1,0.8888888888888888,30.92,78.35,11.4,0.00,FEW,M,M
2015-10-24 14:00:00,59,1,0.4074074074074074,60.08,77.59,14.8,0.00,BKN,OVC,M
2015-12-06 08:00:00,15,1,0.9382716049382716,33.98,92.36,8.0,0.00,FEW,M,M
2015-12-30 06:00:00,0,0,0,28.40,86.18,8.0,0.00,OVC,M,M
2015-12-13 08:00:00,0,0,0,60.08,92.56,16.0,0.00,OVC,M,M
2015-11-04 23:00:00,1,1,0.5432098765432098,60.08,89.61,8.0,0.00,FEW,M,M
2015-11-12 10:00:00,45,1,0.6419753086419753,46.04,82.45,19.4,0.00,OVC,M,M
2015-12-18 09:00:00,0,0,0,24.98,59.65,20.5,0.00,SCT,SCT,M
2015-11-01 14:00:00,50,1,0.5061728395061729,62.96,41.18,11.4,0.00,FEW,M,M
2015-09-14 14:00:00,55,0,0,80.96,38.08,14.8,0.00,FEW,M,M
2015-11-24 10:30:00,56,1,0.7901234567901234,35.96,78.79,3.4,0.00,BKN,BKN,M
2015-10-19 23:30:00,0,1,0.345679012345679,60.98,40.86,13.7,0.00,FEW,BKN,M
2015-12-21 16:00:00,0,0,0,48.92,92.84,5.7,0.00,SCT,BKN,OVC
2015-11-01 20:30:00,55,1,0.5061728395061729,51.08,73.69,6.8,0.00,CLR,M,M
