station,valid, tmpf ,  relh ,  skyc1 ,  skyc2 ,  skyc3
ORD,2016-01-14 08:51,32.00,78.45,FEW,FEW,OVC
ORD,2016-01-14 09:51,35.06,72.03,FEW,BKN,M
ORD,2016-01-14 10:51,37.04,69.63,FEW,BKN,M
ORD,2016-01-14 11:51,39.92,64.54,FEW,BKN,M
ORD,2016-01-14 12:51,41.00,64.68,SCT,BKN,M
ORD,2016-01-14 13:51,42.08,62.04,BKN,M,M
ORD,2016-01-14 14:51,42.08,67.22,SCT,M,M
ORD,2016-01-14 15:51,42.08,70.20,SCT,M,M
ORD,2016-01-14 16:51,41.00,75.88,FEW,SCT,M
ORD,2016-01-14 17:51,42.08,78.74,FEW,M,M
ORD,2016-01-14 18:51,41.00,82.09,FEW,M,M
ORD,2016-01-14 19:51,41.00,82.09,SCT,M,M
ORD,2016-01-14 20:51,42.98,76.06,FEW,M,M
ORD,2016-01-14 21:51,42.98,76.06,CLR,M,M
ORD,2016-01-14 22:51,42.08,78.74,CLR,M,M
ORD,2016-01-14 23:51,42.08,82.17,FEW,M,M
ORD,2016-01-15 00:51,41.00,85.67,FEW,M,M
ORD,2016-01-15 01:51,42.08,85.13,FEW,FEW,M
ORD,2016-01-15 02:51,42.08,85.13,BKN,M,M
ORD,2016-01-15 03:51,42.08,85.13,BKN,M,M
ORD,2016-01-15 04:51,41.00,85.67,BKN,M,M
ORD,2016-01-15 05:51,42.08,85.13,BKN,OVC,M
ORD,2016-01-15 06:51,41.00,85.67,FEW,BKN,M
ORD,2016-01-15 07:51,39.92,89.34,FEW,BKN,OVC
ORD,2016-01-15 08:51,39.92,89.34,OVC,M,M
ORD,2016-01-15 09:31,39.92,92.56,BKN,BKN,OVC
ORD,2016-01-15 09:51,39.92,92.56,BKN,BKN,OVC
ORD,2016-01-15 10:51,39.92,89.34,OVC,M,M
ORD,2016-01-15 11:51,37.94,82.46,BKN,OVC,M
ORD,2016-01-15 12:24,37.04,81.80,BKN,OVC,M
ORD,2016-01-15 12:51,37.04,78.31,FEW,BKN,OVC
ORD,2016-01-15 13:09,37.04,78.31,FEW,SCT,OVC
ORD,2016-01-15 13:40,35.96,81.72,BKN,OVC,M
ORD,2016-01-15 13:51,35.96,78.79,BKN,OVC,M
ORD,2016-01-15 14:51,35.06,81.65,BKN,OVC,M
ORD,2016-01-15 15:16,33.98,85.24,BKN,OVC,M
ORD,2016-01-15 15:24,33.80,86.49,OVC,M,M
ORD,2016-01-15 15:51,33.08,91.66,OVC,M,M
ORD,2016-01-15 16:19,33.08,88.37,OVC,M,M
ORD,2016-01-15 16:51,32.00,92.29,OVC,M,M
ORD,2016-01-15 17:40,32.00,92.29,OVC,M,M
ORD,2016-01-15 17:51,32.00,92.29,OVC,M,M
ORD,2016-01-15 18:51,32.00,88.32,OVC,M,M
ORD,2016-01-15 19:51,30.92,92.26,OVC,M,M
ORD,2016-01-15 20:33,32.00,85.12,OVC,M,M
ORD,2016-01-15 20:51,32.00,85.12,OVC,M,M
ORD,2016-01-15 21:51,32.00,81.42,BKN,OVC,M
ORD,2016-01-15 22:51,30.92,81.95,OVC,M,M
ORD,2016-01-15 23:47,30.20,80.07,SCT,OVC,M
ORD,2016-01-15 23:51,30.02,78.27,SCT,OVC,M
ORD,2016-01-16 00:51,30.02,78.27,OVC,M,M
ORD,2016-01-16 01:51,30.02,71.48,BKN,OVC,M
ORD,2016-01-16 02:15,30.02,71.48,OVC,M,M
ORD,2016-01-16 02:51,30.02,71.48,BKN,OVC,M
ORD,2016-01-16 03:48,28.40,68.61,BKN,OVC,M
ORD,2016-01-16 03:51,28.94,66.09,BKN,OVC,M
ORD,2016-01-16 04:42,28.40,63.51,BKN,BKN,M
ORD,2016-01-16 04:51,28.04,62.97,SCT,BKN,M
ORD,2016-01-16 05:51,26.06,71.04,FEW,M,M
ORD,2016-01-16 06:51,24.98,74.29,CLR,M,M
ORD,2016-01-16 07:51,24.98,77.82,FEW,FEW,M
ORD,2016-01-16 08:51,26.96,74.50,FEW,FEW,M
ORD,2016-01-16 09:51,28.04,71.26,FEW,FEW,M
ORD,2016-01-16 10:51,26.96,74.50,SCT,BKN,BKN
ORD,2016-01-16 11:41,26.96,74.50,BKN,BKN,BKN
ORD,2016-01-16 11:51,26.96,74.50,BKN,BKN,BKN
ORD,2016-01-16 12:51,26.06,74.41,BKN,BKN,BKN
ORD,2016-01-16 13:27,26.06,71.04,SCT,SCT,BKN
ORD,2016-01-16 13:51,26.96,65.84,FEW,SCT,SCT
ORD,2016-01-16 14:51,26.96,62.83,FEW,M,M
ORD,2016-01-16 15:51,26.06,59.81,FEW,M,M
ORD,2016-01-16 16:51,24.08,59.52,FEW,M,M
ORD,2016-01-16 17:51,24.08,59.52,FEW,FEW,M
ORD,2016-01-16 18:51,21.92,62.13,FEW,SCT,BKN
ORD,2016-01-16 19:51,19.94,61.85,BKN,BKN,M
ORD,2016-01-16 20:51,19.94,67.58,FEW,BKN,M
ORD,2016-01-16 21:51,15.98,64.38,FEW,FEW,SCT
ORD,2016-01-16 22:51,12.02,66.56,FEW,FEW,M
ORD,2016-01-16 23:51,8.96,66.16,BKN,M,M
ORD,2016-01-17 00:51,6.98,65.89,FEW,BKN,M
ORD,2016-01-17 01:51,6.08,68.64,FEW,BKN,M
ORD,2016-01-17 02:51,5.00,65.62,BKN,M,M
ORD,2016-01-17 03:51,3.92,62.69,FEW,FEW,BKN
ORD,2016-01-17 04:51,3.92,62.69,FEW,SCT,BKN
ORD,2016-01-17 05:51,3.02,65.35,FEW,SCT,BKN
ORD,2016-01-17 06:51,1.94,65.20,FEW,SCT,SCT
ORD,2016-01-17 07:51,1.04,67.99,SCT,SCT,M
ORD,2016-01-17 08:51,1.04,59.06,SCT,M,M
ORD,2016-01-17 09:51,1.04,59.06,FEW,SCT,M
ORD,2016-01-17 10:51,1.94,56.63,SCT,M,M
ORD,2016-01-17 11:51,3.02,56.30,SCT,M,M
ORD,2016-01-17 12:51,3.92,56.95,SCT,M,M
ORD,2016-01-17 13:51,3.92,54.01,FEW,M,M
ORD,2016-01-17 14:51,5.00,51.40,FEW,M,M
ORD,2016-01-17 15:51,3.92,51.68,FEW,M,M
ORD,2016-01-17 16:51,1.94,56.63,FEW,M,M
ORD,2016-01-17 17:51,1.94,56.63,FEW,M,M
ORD,2016-01-17 18:51,1.04,61.73,CLR,M,M
ORD,2016-01-17 19:51,1.04,61.73,CLR,M,M
ORD,2016-01-17 20:51,-0.04,62.12,CLR,M,M
ORD,2016-01-17 21:51,-0.04,62.12,CLR,M,M
ORD,2016-01-17 22:51,-0.94,61.43,CLR,M,M
ORD,2016-01-17 23:51,-0.94,61.43,CLR,M,M
ORD,2016-01-18 00:51,-2.02,61.82,CLR,M,M
ORD,2016-01-18 01:51,-2.02,61.82,CLR,M,M
ORD,2016-01-18 02:51,-2.92,64.52,CLR,M,M
ORD,2016-01-18 03:51,-2.92,64.52,CLR,M,M
ORD,2016-01-18 04:51,-4.00,67.94,CLR,M,M
ORD,2016-01-18 05:51,-4.00,67.94,CLR,M,M
ORD,2016-01-18 06:51,-4.00,67.94,FEW,M,M
ORD,2016-01-18 07:51,-4.00,67.94,FEW,M,M
ORD,2016-01-18 08:51,-2.02,68.20,FEW,M,M
ORD,2016-01-18 09:51,1.04,59.06,FEW,M,M
ORD,2016-01-18 10:51,3.02,56.30,FEW,M,M
ORD,2016-01-18 11:51,6.08,53.90,FEW,M,M
ORD,2016-01-18 12:51,6.08,51.58,FEW,M,M
ORD,2016-01-18 13:51,6.08,53.90,FEW,M,M
ORD,2016-01-18 14:51,6.98,51.74,FEW,M,M
ORD,2016-01-18 15:51,6.08,53.90,FEW,M,M
ORD,2016-01-18 16:51,3.92,59.50,FEW,M,M
ORD,2016-01-18 17:51,3.92,62.69,CLR,M,M
ORD,2016-01-18 18:51,3.92,65.48,CLR,M,M
ORD,2016-01-18 19:51,3.92,65.48,CLR,M,M
ORD,2016-01-18 20:51,3.92,65.48,CLR,M,M
ORD,2016-01-18 21:51,3.02,65.35,CLR,M,M
ORD,2016-01-18 22:51,3.02,65.35,CLR,M,M
ORD,2016-01-18 23:51,1.94,68.71,CLR,M,M
ORD,2016-01-19 00:51,1.94,68.71,CLR,M,M
ORD,2016-01-19 01:51,1.04,67.99,CLR,M,M
ORD,2016-01-19 02:51,1.04,67.99,CLR,M,M
ORD,2016-01-19 03:51,1.04,67.99,CLR,M,M
ORD,2016-01-19 04:51,1.04,65.08,CLR,M,M
ORD,2016-01-19 05:51,-0.04,64.93,FEW,M,M
ORD,2016-01-19 06:51,-0.04,68.45,FEW,FEW,M
ORD,2016-01-19 07:51,1.04,67.99,FEW,SCT,M
ORD,2016-01-19 08:51,3.02,65.35,FEW,FEW,M
ORD,2016-01-19 09:51,6.08,59.31,FEW,SCT,M
ORD,2016-01-19 10:51,8.96,57.74,SCT,M,M
ORD,2016-01-19 11:51,10.94,55.15,BKN,M,M
ORD,2016-01-19 12:51,14.00,50.71,BKN,M,M
ORD,2016-01-19 13:51,15.98,48.52,BKN,M,M
ORD,2016-01-19 14:51,15.98,48.52,BKN,M,M
ORD,2016-01-19 15:51,17.06,46.30,BKN,M,M
ORD,2016-01-19 16:51,15.98,53.22,BKN,BKN,M
ORD,2016-01-19 17:51,15.98,53.22,BKN,BKN,M
ORD,2016-01-19 18:51,15.08,58.19,BKN,BKN,M
ORD,2016-01-19 19:51,15.08,58.19,FEW,BKN,BKN
ORD,2016-01-19 20:51,15.08,58.19,BKN,BKN,M
ORD,2016-01-19 21:51,15.08,58.19,BKN,OVC,M
ORD,2016-01-19 22:51,15.98,58.32,OVC,M,M
ORD,2016-01-19 23:51,15.98,58.32,OVC,M,M
ORD,2016-01-20 00:51,15.08,73.24,OVC,M,M
ORD,2016-01-20 01:02,15.08,76.27,OVC,M,M
ORD,2016-01-20 01:12,15.08,76.27,OVC,M,M
ORD,2016-01-20 01:29,14.00,83.92,OVC,M,M
ORD,2016-01-20 01:51,15.08,83.33,VV ,M,M
ORD,2016-01-20 02:13,15.08,87.42,OVC,M,M
ORD,2016-01-20 02:51,15.08,87.42,OVC,M,M
ORD,2016-01-20 03:03,15.08,87.42,OVC,M,M
ORD,2016-01-20 03:38,14.00,91.65,OVC,M,M
ORD,2016-01-20 03:51,14.00,87.36,BKN,OVC,M
ORD,2016-01-20 04:19,14.00,87.36,OVC,M,M
ORD,2016-01-20 04:51,12.92,88.00,FEW,OVC,M
ORD,2016-01-20 05:51,14.00,91.65,FEW,OVC,M
ORD,2016-01-20 06:51,15.08,83.33,FEW,SCT,OVC
ORD,2016-01-20 07:10,15.08,83.33,FEW,BKN,OVC
ORD,2016-01-20 07:51,15.08,83.33,FEW,SCT,OVC
ORD,2016-01-20 08:51,15.98,80.13,FEW,SCT,OVC
ORD,2016-01-20 09:51,17.06,80.22,SCT,BKN,OVC
ORD,2016-01-20 10:01,17.06,80.22,BKN,BKN,OVC
ORD,2016-01-20 10:51,17.96,80.29,BKN,BKN,OVC
ORD,2016-01-20 11:39,19.94,77.35,BKN,BKN,BKN
ORD,2016-01-20 11:51,19.94,73.77,BKN,BKN,BKN
ORD,2016-01-20 12:51,19.94,70.89,BKN,BKN,M
ORD,2016-01-20 13:51,19.94,73.77,BKN,BKN,M
ORD,2016-01-20 14:51,21.02,70.46,BKN,BKN,M
ORD,2016-01-20 15:08,21.92,67.82,SCT,BKN,M
ORD,2016-01-20 15:51,21.92,67.82,FEW,SCT,M
ORD,2016-01-20 16:51,21.02,67.71,FEW,SCT,M
ORD,2016-01-20 17:51,15.98,76.98,FEW,FEW,M
ORD,2016-01-20 18:51,19.04,73.67,FEW,FEW,M
ORD,2016-01-20 19:51,15.98,84.06,FEW,FEW,M
ORD,2016-01-20 20:51,17.96,80.29,BKN,OVC,M
ORD,2016-01-20 21:51,19.04,76.66,BKN,OVC,M
ORD,2016-01-20 22:51,19.04,76.66,OVC,M,M
ORD,2016-01-20 23:51,17.96,80.29,BKN,M,M
ORD,2016-01-21 00:51,14.00,83.92,FEW,FEW,M
ORD,2016-01-21 01:51,12.92,91.61,SCT,M,M
ORD,2016-01-21 02:51,14.00,83.92,BKN,M,M
ORD,2016-01-21 03:51,15.08,87.42,OVC,M,M
ORD,2016-01-21 04:51,12.02,87.25,OVC,M,M
ORD,2016-01-21 05:51,14.00,87.36,FEW,BKN,M
ORD,2016-01-21 06:51,15.98,84.06,FEW,OVC,M
ORD,2016-01-21 07:51,15.98,84.06,FEW,BKN,M
ORD,2016-01-21 08:51,17.96,84.20,BKN,M,M
ORD,2016-01-21 09:51,19.94,81.09,SCT,BKN,M
ORD,2016-01-21 10:51,23.00,71.24,FEW,BKN,M
ORD,2016-01-21 11:51,24.08,68.09,FEW,BKN,M
ORD,2016-01-21 12:51,24.98,65.58,BKN,M,M
ORD,2016-01-21 13:51,26.06,62.70,FEW,BKN,M
ORD,2016-01-21 14:51,26.96,60.41,FEW,BKN,M
ORD,2016-01-21 15:51,28.04,57.79,FEW,SCT,M
ORD,2016-01-21 16:51,26.06,62.70,FEW,SCT,M
ORD,2016-01-21 17:51,24.98,71.47,FEW,BKN,M
ORD,2016-01-21 18:51,23.00,77.64,FEW,BKN,M
ORD,2016-01-21 19:51,21.02,84.41,SCT,M,M
ORD,2016-01-21 20:51,23.00,77.64,FEW,SCT,M
ORD,2016-01-21 21:51,17.96,88.27,FEW,SCT,M
ORD,2016-01-21 22:51,17.96,84.20,FEW,SCT,M
ORD,2016-01-21 23:51,19.04,84.27,FEW,FEW,SCT
ORD,2016-01-22 00:51,19.04,84.27,FEW,FEW,SCT
ORD,2016-01-22 01:46,19.40,85.63,BKN,BKN,M
ORD,2016-01-22 01:51,19.94,84.33,BKN,BKN,M
ORD,2016-01-22 02:51,21.92,84.47,OVC,M,M
ORD,2016-01-22 03:51,23.00,80.71,OVC,M,M
ORD,2016-01-22 04:51,23.00,84.54,OVC,M,M
ORD,2016-01-22 05:51,23.00,80.71,OVC,M,M
ORD,2016-01-22 06:14,23.00,80.71,OVC,M,M
ORD,2016-01-22 06:51,23.00,80.71,OVC,M,M
ORD,2016-01-22 07:51,24.08,77.14,OVC,M,M
ORD,2016-01-22 08:51,24.08,77.14,OVC,M,M
ORD,2016-01-22 09:02,24.08,77.14,OVC,M,M
ORD,2016-01-22 09:18,24.08,80.80,OVC,M,M
ORD,2016-01-22 09:37,24.08,83.96,OVC,M,M
ORD,2016-01-22 09:51,24.08,83.96,OVC,M,M
ORD,2016-01-22 10:51,24.98,87.96,OVC,M,M
ORD,2016-01-22 11:23,26.06,88.01,SCT,BKN,OVC
ORD,2016-01-22 11:32,26.60,86.07,FEW,BKN,OVC
ORD,2016-01-22 11:44,26.96,84.80,FEW,BKN,OVC
ORD,2016-01-22 11:51,26.96,84.80,FEW,BKN,OVC
ORD,2016-01-22 11:58,26.60,86.07,SCT,BKN,OVC
ORD,2016-01-22 12:05,26.96,84.80,FEW,BKN,OVC
ORD,2016-01-22 12:16,26.06,88.01,FEW,BKN,OVC
ORD,2016-01-22 12:44,28.40,79.92,SCT,BKN,OVC
ORD,2016-01-22 12:51,26.96,81.03,SCT,OVC,M
ORD,2016-01-22 13:21,28.04,77.50,BKN,OVC,M
ORD,2016-01-22 13:51,28.04,77.50,BKN,OVC,M
ORD,2016-01-22 14:46,30.20,68.83,BKN,BKN,BKN
ORD,2016-01-22 14:51,30.02,68.81,BKN,BKN,BKN
ORD,2016-01-22 15:51,30.02,63.24,BKN,BKN,BKN
ORD,2016-01-22 16:13,30.02,63.24,BKN,BKN,M
ORD,2016-01-22 16:51,30.02,63.24,BKN,OVC,M
ORD,2016-01-22 17:51,30.02,63.24,OVC,M,M
ORD,2016-01-22 18:51,26.96,84.80,BKN,OVC,M
ORD,2016-01-22 19:51,26.96,81.03,SCT,OVC,M
ORD,2016-01-22 20:51,26.06,80.96,FEW,SCT,M
ORD,2016-01-22 21:51,24.98,84.67,SCT,M,M
ORD,2016-01-22 22:51,26.06,80.96,BKN,M,M
ORD,2016-01-22 23:51,26.06,80.96,BKN,M,M
ORD,2016-01-23 00:51,26.06,80.96,OVC,M,M
ORD,2016-01-23 01:51,26.06,80.96,OVC,M,M
ORD,2016-01-23 02:51,26.06,84.10,BKN,M,M
ORD,2016-01-23 03:51,26.06,84.10,FEW,BKN,M
ORD,2016-01-23 04:51,26.06,84.10,BKN,M,M
ORD,2016-01-23 05:51,24.98,87.96,BKN,M,M
ORD,2016-01-23 06:51,24.08,87.91,BKN,M,M
ORD,2016-01-23 07:51,23.00,87.85,FEW,BKN,BKN
ORD,2016-01-23 08:51,28.04,81.11,FEW,SCT,SCT
ORD,2016-01-23 09:51,30.02,74.81,FEW,BKN,M
ORD,2016-01-23 10:51,30.92,75.46,SCT,OVC,M
ORD,2016-01-23 11:51,32.00,60.66,SCT,BKN,BKN
ORD,2016-01-23 12:51,30.92,63.36,SCT,BKN,OVC
ORD,2016-01-23 13:35,32.00,58.37,FEW,OVC,M
ORD,2016-01-23 13:51,33.08,55.89,FEW,OVC,M
ORD,2016-01-23 14:51,32.00,58.37,BKN,BKN,M
ORD,2016-01-23 15:51,32.00,58.37,FEW,BKN,M
ORD,2016-01-23 16:51,28.94,63.10,FEW,BKN,M
ORD,2016-01-23 17:51,28.04,65.47,FEW,BKN,M
ORD,2016-01-23 18:51,28.04,68.57,FEW,BKN,M
ORD,2016-01-23 19:51,28.04,71.26,FEW,BKN,OVC
ORD,2016-01-23 20:51,26.96,71.69,FEW,FEW,M
ORD,2016-01-23 21:51,26.06,74.41,FEW,FEW,M
ORD,2016-01-23 22:51,24.98,74.29,FEW,M,M
ORD,2016-01-23 23:51,24.08,77.14,FEW,M,M
ORD,2016-01-24 00:51,24.08,77.14,FEW,M,M
ORD,2016-01-24 01:51,24.98,71.47,FEW,M,M
ORD,2016-01-24 02:51,24.98,68.20,FEW,M,M
ORD,2016-01-24 03:51,24.98,68.20,BKN,M,M
ORD,2016-01-24 04:51,24.98,68.20,BKN,M,M
ORD,2016-01-24 05:51,24.98,68.20,SCT,M,M
ORD,2016-01-24 06:42,24.08,70.81,BKN,BKN,M
ORD,2016-01-24 06:51,24.08,70.81,BKN,BKN,M
ORD,2016-01-24 07:16,24.08,70.81,BKN,BKN,OVC
ORD,2016-01-24 07:51,24.08,74.20,OVC,M,M
ORD,2016-01-24 08:51,24.98,74.29,BKN,OVC,M
ORD,2016-01-24 09:51,26.06,77.32,BKN,OVC,M
ORD,2016-01-24 10:51,26.96,78.00,OVC,M,M
ORD,2016-01-24 11:51,28.94,74.70,OVC,M,M
ORD,2016-01-24 12:51,30.92,72.12,OVC,M,M
ORD,2016-01-24 13:45,33.80,59.53,SCT,BKN,OVC
ORD,2016-01-24 13:51,33.08,63.17,SCT,BKN,OVC
ORD,2016-01-24 14:19,33.08,63.17,FEW,BKN,M
ORD,2016-01-24 14:51,33.08,66.11,FEW,FEW,BKN
ORD,2016-01-24 15:51,32.00,69.04,FEW,FEW,OVC
ORD,2016-01-24 16:51,30.02,74.81,FEW,FEW,OVC
ORD,2016-01-24 17:51,30.02,78.27,SCT,OVC,M
ORD,2016-01-24 18:51,30.02,78.27,SCT,BKN,OVC
ORD,2016-01-24 19:51,30.02,78.27,OVC,M,M
ORD,2016-01-24 20:51,26.96,88.73,BKN,OVC,M
ORD,2016-01-24 21:51,28.04,88.12,BKN,OVC,M
ORD,2016-01-24 22:51,26.96,88.73,BKN,OVC,M
ORD,2016-01-24 23:51,26.96,92.12,BKN,OVC,M
ORD,2016-01-25 00:51,26.06,88.01,BKN,OVC,M
ORD,2016-01-25 01:51,24.98,87.96,BKN,OVC,M
ORD,2016-01-25 02:51,26.06,84.10,FEW,BKN,M
ORD,2016-01-25 03:51,26.06,84.10,OVC,M,M
ORD,2016-01-25 04:51,26.96,84.80,OVC,M,M
ORD,2016-01-25 05:51,26.06,84.10,OVC,M,M
ORD,2016-01-25 06:51,26.06,84.10,BKN,M,M
ORD,2016-01-25 07:51,26.06,80.96,FEW,SCT,BKN
ORD,2016-01-25 08:51,30.02,78.27,FEW,BKN,M
ORD,2016-01-25 09:51,32.00,75.00,FEW,OVC,M
ORD,2016-01-25 10:51,35.96,66.97,FEW,BKN,M
ORD,2016-01-25 11:51,37.94,67.21,OVC,M,M
ORD,2016-01-25 12:51,39.02,66.85,FEW,OVC,M
ORD,2016-01-25 13:51,39.02,69.86,BKN,OVC,M
ORD,2016-01-25 14:51,37.94,72.87,BKN,OVC,M
ORD,2016-01-25 15:51,37.94,75.58,OVC,M,M
ORD,2016-01-25 16:51,37.04,85.43,OVC,M,M
ORD,2016-01-25 17:12,35.96,92.43,SCT,BKN,OVC
ORD,2016-01-25 17:30,35.60,100.00,OVC,M,M
ORD,2016-01-25 17:41,35.96,96.49,OVC,M,M
ORD,2016-01-25 17:51,35.96,96.49,OVC,M,M
ORD,2016-01-25 18:51,37.04,95.82,OVC,M,M
ORD,2016-01-25 19:25,37.04,95.82,OVC,M,M
ORD,2016-01-25 19:51,37.94,92.49,OVC,M,M
ORD,2016-01-25 20:03,37.94,96.52,OVC,M,M
ORD,2016-01-25 20:51,39.02,95.86,OVC,M,M
ORD,2016-01-25 21:02,39.20,93.19,OVC,M,M
ORD,2016-01-25 21:10,39.02,95.86,OVC,M,M
ORD,2016-01-25 21:27,39.92,92.56,OVC,M,M
ORD,2016-01-25 21:51,39.92,96.55,OVC,M,M
ORD,2016-01-25 22:44,41.00,92.59,OVC,M,M
ORD,2016-01-25 22:51,41.00,92.59,OVC,M,M
ORD,2016-01-25 23:51,37.04,92.46,BKN,OVC,M
ORD,2016-01-26 00:01,35.96,92.43,BKN,OVC,M
ORD,2016-01-26 00:46,35.60,93.08,BKN,OVC,M
ORD,2016-01-26 00:51,33.98,96.46,BKN,OVC,M
ORD,2016-01-26 01:06,33.98,92.36,OVC,M,M
ORD,2016-01-26 01:51,33.98,92.36,OVC,M,M
ORD,2016-01-26 02:30,33.80,86.49,OVC,M,M
ORD,2016-01-26 02:51,33.08,88.37,OVC,M,M
ORD,2016-01-26 03:21,32.00,85.12,BKN,OVC,M
ORD,2016-01-26 03:51,30.92,81.95,OVC,M,M
ORD,2016-01-26 04:51,30.92,78.35,OVC,M,M
ORD,2016-01-26 05:51,30.02,81.27,OVC,M,M
ORD,2016-01-26 06:51,30.02,78.27,OVC,M,M
ORD,2016-01-26 07:51,30.92,78.35,OVC,M,M
ORD,2016-01-26 08:51,30.92,78.35,OVC,M,M
ORD,2016-01-26 09:51,30.02,81.27,BKN,OVC,M
ORD,2016-01-26 10:51,30.02,81.27,OVC,M,M
ORD,2016-01-26 11:41,28.94,81.80,OVC,M,M
ORD,2016-01-26 11:51,28.94,81.80,OVC,M,M
ORD,2016-01-26 12:37,28.94,78.18,OVC,M,M
ORD,2016-01-26 12:51,28.94,78.18,OVC,M,M
ORD,2016-01-26 13:51,28.94,74.70,OVC,M,M
ORD,2016-01-26 14:51,28.94,74.70,BKN,OVC,M
ORD,2016-01-26 15:51,28.94,68.68,OVC,M,M
ORD,2016-01-26 16:51,28.04,65.47,BKN,OVC,M
ORD,2016-01-26 17:51,26.96,71.69,FEW,BKN,OVC
ORD,2016-01-26 18:51,28.04,68.57,FEW,BKN,OVC
ORD,2016-01-26 19:51,26.96,71.69,FEW,OVC,M
ORD,2016-01-26 20:51,26.96,65.84,SCT,SCT,M
ORD,2016-01-26 21:51,26.06,71.04,FEW,FEW,M
ORD,2016-01-26 22:51,24.98,71.47,FEW,M,M
ORD,2016-01-26 23:51,24.98,71.47,FEW,M,M
ORD,2016-01-27 00:51,23.00,77.64,FEW,M,M
ORD,2016-01-27 01:51,24.98,74.29,OVC,M,M
ORD,2016-01-27 02:51,26.06,71.04,OVC,M,M
ORD,2016-01-27 03:51,26.06,68.33,OVC,M,M
ORD,2016-01-27 04:51,26.06,68.33,OVC,M,M
ORD,2016-01-27 05:51,26.06,71.04,OVC,M,M
ORD,2016-01-27 06:51,26.06,68.33,OVC,M,M
ORD,2016-01-27 07:51,26.06,68.33,OVC,M,M
ORD,2016-01-27 08:51,26.06,62.70,OVC,M,M
ORD,2016-01-27 09:51,26.96,60.41,OVC,M,M
ORD,2016-01-27 10:51,26.96,57.63,OVC,M,M
ORD,2016-01-27 11:51,30.02,53.29,BKN,M,M
ORD,2016-01-27 12:51,30.92,53.44,SCT,M,M
ORD,2016-01-27 13:51,32.00,53.60,FEW,FEW,M
ORD,2016-01-27 14:51,33.08,55.89,FEW,FEW,M
ORD,2016-01-27 15:51,33.08,60.81,FEW,SCT,SCT
ORD,2016-01-27 16:51,33.08,63.17,SCT,BKN,M
ORD,2016-01-27 17:51,33.08,66.11,BKN,OVC,M
ORD,2016-01-27 18:51,33.08,66.11,OVC,M,M
ORD,2016-01-27 19:51,32.00,72.24,OVC,M,M
ORD,2016-01-27 20:51,32.00,75.00,FEW,OVC,M
ORD,2016-01-27 21:51,32.00,75.00,SCT,BKN,BKN
ORD,2016-01-27 22:51,33.08,71.82,BKN,OVC,M
ORD,2016-01-27 23:51,33.98,69.28,SCT,BKN,M
ORD,2016-01-28 00:51,33.08,71.82,FEW,FEW,M
ORD,2016-01-28 01:51,32.00,78.45,CLR,M,M
ORD,2016-01-28 02:51,33.08,75.11,CLR,M,M
ORD,2016-01-28 03:51,32.00,78.45,CLR,M,M
ORD,2016-01-28 04:51,32.00,81.42,CLR,M,M
ORD,2016-01-28 05:51,32.00,81.42,CLR,M,M
ORD,2016-01-28 06:51,32.00,81.42,FEW,SCT,M
ORD,2016-01-28 07:51,32.00,81.42,FEW,SCT,M
ORD,2016-01-28 08:51,33.98,78.62,FEW,BKN,M
ORD,2016-01-28 09:51,35.06,75.31,FEW,OVC,M
ORD,2016-01-28 10:51,37.04,72.24,FEW,BKN,OVC
ORD,2016-01-28 11:51,37.94,69.73,FEW,BKN,OVC
ORD,2016-01-28 12:51,39.02,66.85,FEW,OVC,M
ORD,2016-01-28 13:51,39.02,69.86,SCT,OVC,M
ORD,2016-01-28 14:51,37.94,69.73,FEW,BKN,OVC
ORD,2016-01-28 15:05,37.94,69.73,SCT,OVC,M
ORD,2016-01-28 15:18,37.04,72.24,OVC,M,M
ORD,2016-01-28 15:51,35.96,75.39,SCT,OVC,M
ORD,2016-01-28 16:22,35.60,74.80,OVC,M,M
ORD,2016-01-28 16:51,35.06,75.31,FEW,OVC,M
ORD,2016-01-28 17:19,35.06,75.31,BKN,OVC,M
ORD,2016-01-28 17:41,33.98,69.28,FEW,OVC,M
ORD,2016-01-28 17:51,33.98,66.72,BKN,OVC,M
ORD,2016-01-28 18:51,32.00,65.97,OVC,M,M
ORD,2016-01-28 19:51,32.00,60.66,OVC,M,M
ORD,2016-01-28 20:51,30.92,58.21,OVC,M,M
ORD,2016-01-28 21:51,30.02,55.42,OVC,M,M
ORD,2016-01-28 22:51,30.02,55.42,OVC,M,M
ORD,2016-01-28 23:51,28.94,57.92,OVC,M,M
ORD,2016-01-29 00:51,26.96,60.41,OVC,M,M
ORD,2016-01-29 01:51,26.96,57.63,OVC,M,M
ORD,2016-01-29 02:51,26.06,57.04,OVC,M,M
ORD,2016-01-29 03:51,24.08,61.94,BKN,M,M
ORD,2016-01-29 04:51,24.08,61.94,BKN,M,M
ORD,2016-01-29 05:51,21.92,65.18,FEW,M,M
ORD,2016-01-29 06:51,19.94,67.58,FEW,M,M
ORD,2016-01-29 07:51,21.02,64.54,FEW,SCT,M
ORD,2016-01-29 08:51,24.08,54.51,FEW,SCT,M
ORD,2016-01-29 09:51,24.98,54.65,FEW,FEW,M
ORD,2016-01-29 10:51,26.96,52.81,BKN,BKN,M
ORD,2016-01-29 11:51,28.94,46.41,BKN,BKN,M
ORD,2016-01-29 12:51,32.00,44.74,BKN,M,M
