station,valid, tmpf ,  relh ,  sped ,  p01i ,  skyc1 ,  skyc2 ,  skyc3
ORD,2015-10-20 19:51,62.06,62.04,4.6,0.01,FEW,BKN,OVC
ORD,2015-10-20 20:51,64.94,50.32,8.0,0.00,SCT,OVC,M
ORD,2015-10-20 21:51,60.98,75.14,14.8,0.11,OVC,M,M
ORD,2015-10-20 22:51,57.92,86.63,5.7,0.15,OVC,M,M
ORD,2015-10-20 23:51,57.02,93.08,6.8,0.00,OVC,M,M
ORD,2015-10-21 00:51,57.02,89.48,6.8,0.00,OVC,M,M
ORD,2015-10-21 01:51,57.02,83.21,6.8,0.01,BKN,OVC,M
ORD,2015-10-21 02:51,55.04,83.08,8.0,0.00,SCT,BKN,OVC
ORD,2015-10-21 03:51,55.94,77.23,9.1,0.00,OVC,M,M
ORD,2015-10-21 04:51,53.06,82.94,5.7,0.00,SCT,BKN,BKN
ORD,2015-10-21 05:51,51.98,86.30,6.8,0.00,BKN,BKN,M
ORD,2015-10-21 06:51,55.94,83.69,8.0,0.00,OVC,M,M
ORD,2015-10-21 07:51,57.02,80.49,8.0,0.00,FEW,BKN,BKN
ORD,2015-10-21 08:51,60.08,74.56,12.5,0.00,SCT,BKN,BKN
ORD,2015-10-21 09:51,62.06,69.51,16.0,0.00,BKN,BKN,OVC
ORD,2015-10-21 10:51,64.04,67.46,13.7,0.00,FEW,BKN,M
ORD,2015-10-21 11:51,69.08,58.56,16.0,0.00,FEW,SCT,M
ORD,2015-10-21 12:51,71.06,54.73,14.8,0.00,FEW,BKN,M
ORD,2015-10-21 13:51,71.06,56.93,13.7,0.00,BKN,OVC,M
ORD,2015-10-21 14:51,73.04,55.01,13.7,0.00,FEW,SCT,BKN
ORD,2015-10-21 15:51,73.04,55.01,12.5,0.00,SCT,BKN,OVC
ORD,2015-10-21 16:51,75.02,51.47,14.8,0.02,FEW,FEW,SCT
ORD,2015-10-21 17:51,73.04,55.01,13.7,0.00,FEW,FEW,BKN
ORD,2015-10-21 18:51,71.06,58.82,11.4,0.00,FEW,BKN,M
ORD,2015-10-21 19:51,69.08,62.93,8.0,0.00,FEW,SCT,BKN
ORD,2015-10-21 20:51,66.02,72.72,10.3,0.00,FEW,FEW,BKN
ORD,2015-10-21 21:51,64.04,80.49,6.8,0.00,SCT,BKN,M
ORD,2015-10-21 22:51,62.96,80.93,6.8,0.00,FEW,BKN,OVC
ORD,2015-10-21 23:51,62.06,80.34,6.8,0.00,FEW,OVC,M
ORD,2015-10-22 00:51,60.98,77.66,10.3,0.00,FEW,OVC,M
ORD,2015-10-22 01:51,60.08,77.59,6.8,0.00,OVC,M,M
ORD,2015-10-22 02:51,57.92,77.92,5.7,0.00,OVC,M,M
ORD,2015-10-22 03:51,55.94,83.69,4.6,0.00,OVC,M,M
ORD,2015-10-22 04:51,55.94,74.67,9.1,0.00,OVC,M,M
ORD,2015-10-22 05:51,55.04,71.60,8.0,0.00,OVC,M,M
ORD,2015-10-22 06:51,53.96,71.49,8.0,0.00,OVC,M,M
ORD,2015-10-22 07:51,53.06,73.89,5.7,0.00,FEW,SCT,OVC
ORD,2015-10-22 08:51,53.06,73.89,5.7,0.00,FEW,SCT,BKN
ORD,2015-10-22 09:51,57.02,63.97,9.1,0.00,FEW,BKN,BKN
ORD,2015-10-22 10:51,57.02,66.65,6.8,0.00,FEW,SCT,BKN
ORD,2015-10-22 11:51,59.00,62.07,3.4,0.00,FEW,SCT,SCT
ORD,2015-10-22 12:51,60.98,55.52,8.0,0.00,FEW,SCT,BKN
ORD,2015-10-22 13:51,62.06,51.64,6.8,0.00,FEW,FEW,M
ORD,2015-10-22 14:51,62.06,49.55,8.0,0.00,FEW,FEW,SCT
ORD,2015-10-22 15:51,60.98,49.73,8.0,0.00,FEW,FEW,SCT
ORD,2015-10-22 16:51,59.00,47.39,9.1,0.00,FEW,SCT,BKN
ORD,2015-10-22 17:51,55.04,61.56,10.3,0.00,FEW,SCT,BKN
ORD,2015-10-22 18:51,53.06,73.89,9.1,0.00,FEW,SCT,M
ORD,2015-10-22 19:51,53.06,76.98,6.8,0.00,FEW,SCT,M
ORD,2015-10-22 20:51,51.98,76.88,4.6,0.00,FEW,BKN,M
ORD,2015-10-22 21:51,53.06,71.40,5.7,0.00,FEW,BKN,M
ORD,2015-10-22 22:51,51.98,74.29,5.7,0.00,FEW,SCT,M
ORD,2015-10-22 23:51,51.98,71.28,8.0,0.00,FEW,BKN,M
ORD,2015-10-23 00:51,51.98,74.29,8.0,0.00,BKN,M,M
ORD,2015-10-23 01:51,53.06,68.50,10.3,0.00,OVC,M,M
ORD,2015-10-23 02:51,53.06,66.17,9.1,0.00,OVC,M,M
ORD,2015-10-23 03:51,51.98,74.29,10.3,0.00,FEW,SCT,OVC
ORD,2015-10-23 04:51,51.98,76.88,8.0,0.00,BKN,OVC,M
ORD,2015-10-23 05:51,53.06,71.40,11.4,0.00,BKN,OVC,M
ORD,2015-10-23 06:51,53.06,68.50,10.3,0.00,BKN,BKN,OVC
ORD,2015-10-23 07:51,53.96,69.08,11.4,0.00,BKN,BKN,OVC
ORD,2015-10-23 08:51,53.96,66.28,8.0,0.00,FEW,SCT,OVC
ORD,2015-10-23 09:51,57.02,57.29,17.1,0.00,FEW,SCT,BKN
ORD,2015-10-23 10:51,55.94,59.58,16.0,0.00,FEW,FEW,BKN
ORD,2015-10-23 11:51,57.02,59.31,12.5,0.00,FEW,BKN,OVC
ORD,2015-10-23 12:51,57.02,63.97,13.7,0.01,FEW,SCT,BKN
ORD,2015-10-23 13:51,59.00,62.07,11.4,0.00,FEW,OVC,M
ORD,2015-10-23 14:51,60.08,64.35,13.7,0.00,BKN,BKN,OVC
ORD,2015-10-23 15:51,60.98,62.33,13.7,0.00,SCT,BKN,OVC
ORD,2015-10-23 16:51,62.06,57.60,14.8,0.00,OVC,M,M
ORD,2015-10-23 17:51,60.08,64.35,14.8,0.03,OVC,M,M
ORD,2015-10-23 18:16,57.02,80.49,12.5,0.12,FEW,BKN,OVC
ORD,2015-10-23 18:43,55.94,90.03,12.5,0.26,FEW,SCT,OVC
ORD,2015-10-23 18:51,55.94,90.03,9.1,0.26,BKN,OVC,M
ORD,2015-10-23 19:03,55.94,90.03,8.0,0.01,BKN,OVC,M
ORD,2015-10-23 19:16,55.94,90.03,9.1,0.01,BKN,OVC,M
ORD,2015-10-23 19:51,57.02,86.58,10.3,0.01,OVC,M,M
ORD,2015-10-23 20:38,59.00,83.34,11.4,0.00,BKN,OVC,M
ORD,2015-10-23 20:51,57.92,86.63,9.1,0.00,BKN,OVC,M
ORD,2015-10-23 21:51,60.08,92.56,11.4,0.00,SCT,OVC,M
ORD,2015-10-23 22:27,60.08,96.22,12.5,0.00,BKN,OVC,M
ORD,2015-10-23 22:51,60.98,96.85,10.3,0.00,BKN,OVC,M
ORD,2015-10-23 23:17,62.06,93.22,10.3,0.00,FEW,OVC,M
ORD,2015-10-23 23:31,62.06,96.25,10.3,0.00,SCT,BKN,OVC
ORD,2015-10-23 23:51,62.06,96.25,10.3,0.00,BKN,OVC,M
ORD,2015-10-24 00:51,64.04,89.78,11.4,0.00,OVC,M,M
ORD,2015-10-24 01:14,64.04,89.78,4.6,0.00,SCT,BKN,OVC
ORD,2015-10-24 01:20,62.96,93.25,9.1,0.01,OVC,M,M
ORD,2015-10-24 01:33,62.96,93.25,10.3,0.04,BKN,OVC,M
ORD,2015-10-24 01:51,62.96,93.25,8.0,0.06,FEW,BKN,OVC
ORD,2015-10-24 02:51,62.96,96.88,9.1,0.00,OVC,M,M
ORD,2015-10-24 03:51,64.94,90.39,14.8,0.00,OVC,M,M
ORD,2015-10-24 04:06,64.94,90.39,13.7,0.00,OVC,M,M
ORD,2015-10-24 04:51,64.94,90.39,17.1,0.00,OVC,M,M
ORD,2015-10-24 05:51,64.94,90.39,12.5,0.00,OVC,M,M
ORD,2015-10-24 06:51,64.94,90.39,14.8,0.00,BKN,OVC,M
ORD,2015-10-24 07:51,66.02,87.05,14.8,0.00,BKN,OVC,M
ORD,2015-10-24 08:51,66.02,89.86,12.5,0.03,BKN,BKN,OVC
ORD,2015-10-24 09:22,64.40,93.88,11.4,0.00,BKN,BKN,OVC
ORD,2015-10-24 09:30,64.40,93.88,12.5,0.00,BKN,OVC,M
ORD,2015-10-24 09:51,64.94,93.30,11.4,0.04,BKN,BKN,OVC
ORD,2015-10-24 10:30,64.04,93.28,16.0,0.07,BKN,BKN,OVC
ORD,2015-10-24 10:41,64.04,89.78,14.8,0.12,SCT,BKN,OVC
ORD,2015-10-24 10:51,62.06,89.70,13.7,0.15,SCT,BKN,OVC
ORD,2015-10-24 11:11,62.06,86.29,12.5,0.07,SCT,SCT,BKN
ORD,2015-10-24 11:51,62.96,80.93,19.4,0.07,SCT,SCT,BKN
ORD,2015-10-24 12:51,62.96,70.07,21.7,0.00,SCT,BKN,M
ORD,2015-10-24 13:21,60.98,75.14,20.5,0.00,OVC,M,M
ORD,2015-10-24 13:51,59.00,80.64,18.2,0.00,BKN,OVC,M
ORD,2015-10-24 14:51,60.08,77.59,14.8,0.00,BKN,OVC,M
ORD,2015-10-24 15:51,57.92,80.55,17.1,0.00,OVC,M,M
ORD,2015-10-24 16:51,57.02,80.49,18.2,0.00,OVC,M,M
ORD,2015-10-24 17:51,55.04,83.08,17.1,0.00,OVC,M,M
ORD,2015-10-24 18:51,53.96,77.06,18.2,0.00,BKN,OVC,M
ORD,2015-10-24 19:13,53.06,73.89,16.0,0.00,SCT,OVC,M
ORD,2015-10-24 19:51,53.06,73.89,13.7,0.00,FEW,BKN,OVC
ORD,2015-10-24 20:51,51.98,71.28,12.5,0.00,BKN,OVC,M
ORD,2015-10-24 21:30,51.98,68.86,12.5,0.00,SCT,OVC,M
ORD,2015-10-24 21:51,51.98,68.86,11.4,0.00,OVC,M,M
ORD,2015-10-24 22:51,51.98,68.86,11.4,0.00,BKN,M,M
ORD,2015-10-24 23:51,50.00,74.10,10.3,0.00,SCT,M,M
ORD,2015-10-25 00:51,46.04,82.45,5.7,0.00,FEW,M,M
ORD,2015-10-25 01:51,46.94,79.70,10.3,0.00,CLR,M,M
ORD,2015-10-25 02:51,46.04,79.07,10.3,0.00,CLR,M,M
ORD,2015-10-25 03:51,44.06,85.25,5.7,0.00,CLR,M,M
ORD,2015-10-25 04:51,42.08,88.81,5.7,0.00,CLR,M,M
ORD,2015-10-25 05:51,42.08,88.81,5.7,0.00,CLR,M,M
ORD,2015-10-25 06:51,41.00,88.76,3.4,0.00,FEW,M,M
ORD,2015-10-25 07:51,42.98,88.85,4.6,0.00,FEW,M,M
ORD,2015-10-25 08:51,46.94,79.70,4.6,0.00,FEW,M,M
ORD,2015-10-25 09:51,51.98,63.33,3.4,0.00,CLR,M,M
ORD,2015-10-25 10:51,55.04,52.40,0.0,0.00,FEW,M,M
ORD,2015-10-25 11:51,57.92,42.14,5.7,0.00,FEW,FEW,M
ORD,2015-10-25 12:51,59.00,38.83,0.0,0.00,FEW,FEW,M
ORD,2015-10-25 13:51,60.08,36.04,3.4,0.00,FEW,FEW,M
ORD,2015-10-25 14:51,60.98,36.19,0.0,0.00,FEW,FEW,M
ORD,2015-10-25 15:51,62.06,33.60,0.0,0.00,FEW,FEW,M
ORD,2015-10-25 16:51,59.00,42.02,6.8,0.00,FEW,FEW,M
ORD,2015-10-25 17:51,53.06,54.38,4.6,0.00,FEW,M,M
ORD,2015-10-25 18:51,48.92,63.39,8.0,0.00,CLR,M,M
ORD,2015-10-25 19:51,48.92,60.74,6.8,0.00,CLR,M,M
ORD,2015-10-25 20:51,48.02,65.56,4.6,0.00,CLR,M,M
ORD,2015-10-25 21:51,48.02,67.92,0.0,0.00,CLR,M,M
ORD,2015-10-25 22:51,44.96,76.25,3.4,0.00,CLR,M,M
ORD,2015-10-25 23:51,46.04,76.35,0.0,0.00,CLR,M,M
ORD,2015-10-26 00:51,42.98,82.24,0.0,0.00,CLR,M,M
ORD,2015-10-26 01:51,42.98,85.79,0.0,0.00,CLR,M,M
ORD,2015-10-26 02:51,42.08,88.81,0.0,0.00,CLR,M,M
ORD,2015-10-26 03:51,41.00,88.76,0.0,0.00,CLR,M,M
ORD,2015-10-26 04:51,39.92,92.56,0.0,0.00,CLR,M,M
ORD,2015-10-26 05:51,41.00,88.76,0.0,0.00,FEW,M,M
ORD,2015-10-26 06:51,39.02,92.53,0.0,0.00,FEW,M,M
ORD,2015-10-26 07:51,41.00,88.76,0.0,0.00,FEW,M,M
ORD,2015-10-26 08:51,46.94,83.09,0.0,0.00,FEW,M,M
ORD,2015-10-26 09:51,53.06,66.17,4.6,0.00,FEW,M,M
ORD,2015-10-26 10:51,55.94,54.80,6.8,0.00,SCT,M,M
ORD,2015-10-26 11:51,57.92,51.02,5.7,0.00,BKN,M,M
ORD,2015-10-26 12:51,60.08,43.71,8.0,0.00,BKN,M,M
ORD,2015-10-26 13:51,60.08,42.19,10.3,0.00,BKN,M,M
ORD,2015-10-26 14:51,60.08,43.71,10.3,0.00,BKN,M,M
ORD,2015-10-26 15:51,59.00,47.39,11.4,0.00,BKN,M,M
ORD,2015-10-26 16:51,57.02,52.70,10.3,0.00,OVC,M,M
ORD,2015-10-26 17:51,55.04,61.56,8.0,0.00,OVC,M,M
ORD,2015-10-26 18:51,53.06,68.50,8.0,0.00,OVC,M,M
ORD,2015-10-26 19:51,51.98,76.88,9.1,0.00,OVC,M,M
ORD,2015-10-26 20:51,51.08,79.48,5.7,0.00,OVC,M,M
ORD,2015-10-26 21:51,53.06,71.40,8.0,0.00,SCT,OVC,M
ORD,2015-10-26 22:51,53.96,69.08,8.0,0.00,FEW,OVC,M
ORD,2015-10-26 23:51,53.96,58.89,11.4,0.00,BKN,OVC,M
ORD,2015-10-27 00:51,53.06,63.47,9.1,0.00,OVC,M,M
ORD,2015-10-27 01:51,53.06,60.87,12.5,0.00,OVC,M,M
ORD,2015-10-27 02:51,51.98,68.86,6.8,0.00,OVC,M,M
ORD,2015-10-27 03:51,51.98,66.04,5.7,0.00,OVC,M,M
ORD,2015-10-27 04:51,51.98,66.04,4.6,0.00,BKN,OVC,M
ORD,2015-10-27 05:51,51.08,71.19,8.0,0.00,SCT,OVC,M
ORD,2015-10-27 06:51,51.08,68.28,9.1,0.00,OVC,M,M
ORD,2015-10-27 07:51,51.98,66.04,10.3,0.00,BKN,OVC,M
ORD,2015-10-27 08:51,53.06,68.50,9.1,0.00,SCT,OVC,M
ORD,2015-10-27 09:51,53.96,64.03,14.8,0.00,SCT,OVC,M
ORD,2015-10-27 10:51,55.04,61.56,14.8,0.00,FEW,SCT,OVC
ORD,2015-10-27 11:51,53.06,73.89,10.3,0.08,FEW,BKN,OVC
ORD,2015-10-27 12:51,53.06,71.40,13.7,0.00,FEW,OVC,M
ORD,2015-10-27 13:51,53.96,69.08,12.5,0.00,BKN,OVC,M
ORD,2015-10-27 14:51,55.04,66.41,14.8,0.00,OVC,M,M
ORD,2015-10-27 15:51,55.94,66.52,16.0,0.00,OVC,M,M
ORD,2015-10-27 16:51,55.94,61.67,18.2,0.02,OVC,M,M
ORD,2015-10-27 17:26,55.04,68.73,19.4,0.02,OVC,M,M
ORD,2015-10-27 17:51,53.06,79.64,13.7,0.10,OVC,M,M
ORD,2015-10-27 18:51,51.98,86.30,14.8,0.00,OVC,M,M
ORD,2015-10-27 19:51,51.98,86.30,22.8,0.00,OVC,M,M
ORD,2015-10-27 20:51,51.08,89.22,19.4,0.05,OVC,M,M
ORD,2015-10-27 21:40,51.08,92.28,20.5,0.01,FEW,OVC,M
ORD,2015-10-27 21:51,51.08,92.28,19.4,0.01,OVC,M,M
ORD,2015-10-27 22:51,51.08,92.28,19.4,0.01,OVC,M,M
ORD,2015-10-27 23:51,51.08,96.07,13.7,0.00,OVC,M,M
ORD,2015-10-28 00:09,51.08,96.07,17.1,0.01,BKN,OVC,M
ORD,2015-10-28 00:51,51.98,96.73,16.0,0.01,BKN,OVC,M
ORD,2015-10-28 01:23,51.98,96.73,14.8,0.00,OVC,M,M
ORD,2015-10-28 01:51,51.98,96.73,14.8,0.00,BKN,OVC,M
ORD,2015-10-28 02:51,51.98,96.73,13.7,0.01,BKN,OVC,M
ORD,2015-10-28 03:51,51.98,100.00,9.1,0.02,OVC,M,M
ORD,2015-10-28 04:17,51.98,100.00,9.1,0.00,OVC,M,M
ORD,2015-10-28 04:51,51.98,100.00,5.7,0.00,OVC,M,M
ORD,2015-10-28 05:51,53.06,96.10,9.1,0.00,OVC,M,M
ORD,2015-10-28 06:21,53.06,100.00,8.0,0.00,OVC,M,M
ORD,2015-10-28 06:51,53.96,96.76,11.4,0.00,OVC,M,M
ORD,2015-10-28 07:19,53.96,96.76,11.4,0.00,OVC,M,M
ORD,2015-10-28 07:51,53.96,100.00,12.5,0.00,OVC,M,M
ORD,2015-10-28 08:32,55.04,96.14,10.3,0.00,BKN,OVC,M
ORD,2015-10-28 08:51,55.04,100.00,10.3,0.00,OVC,M,M
ORD,2015-10-28 09:48,55.40,100.00,9.1,0.00,BKN,OVC,M
ORD,2015-10-28 09:51,55.94,96.78,9.1,0.00,BKN,OVC,M
ORD,2015-10-28 10:13,55.94,93.05,11.4,0.01,BKN,OVC,M
ORD,2015-10-28 10:51,55.04,93.02,14.8,0.05,BKN,OVC,M
ORD,2015-10-28 11:51,53.96,92.99,14.8,0.07,BKN,OVC,M
ORD,2015-10-28 12:09,53.96,96.76,17.1,0.03,SCT,BKN,OVC
ORD,2015-10-28 12:46,53.60,93.60,12.5,0.05,SCT,BKN,OVC
ORD,2015-10-28 12:51,53.96,92.99,17.1,0.05,SCT,BKN,BKN
ORD,2015-10-28 13:31,53.06,85.78,18.2,0.08,OVC,M,M
ORD,2015-10-28 13:51,51.98,89.26,13.7,0.11,OVC,M,M
ORD,2015-10-28 14:38,53.06,82.94,18.2,0.00,SCT,BKN,OVC
ORD,2015-10-28 14:51,53.06,79.64,21.7,0.00,SCT,BKN,OVC
ORD,2015-10-28 15:51,51.98,82.87,14.8,0.00,BKN,BKN,OVC
ORD,2015-10-28 16:05,51.98,82.87,16.0,0.00,FEW,SCT,OVC
ORD,2015-10-28 16:14,51.80,81.74,12.5,0.00,FEW,BKN,OVC
ORD,2015-10-28 16:34,51.98,82.87,16.0,0.00,BKN,OVC,M
ORD,2015-10-28 16:51,51.98,82.87,10.3,0.03,BKN,OVC,M
ORD,2015-10-28 17:31,51.98,82.87,12.5,0.01,FEW,BKN,OVC
ORD,2015-10-28 17:39,51.08,89.22,12.5,0.01,SCT,BKN,OVC
ORD,2015-10-28 17:43,51.08,89.22,22.8,0.02,BKN,BKN,OVC
ORD,2015-10-28 17:51,50.00,86.19,21.7,0.05,SCT,BKN,OVC
ORD,2015-10-28 18:13,46.04,85.97,23.9,0.12,BKN,BKN,OVC
ORD,2015-10-28 18:21,44.96,82.38,20.5,0.20,SCT,BKN,OVC
ORD,2015-10-28 18:51,44.06,85.25,19.4,0.00,OVC,M,M
ORD,2015-10-28 19:28,42.98,76.06,19.4,0.13,SCT,BKN,OVC
ORD,2015-10-28 19:43,42.98,73.39,20.5,0.13,SCT,OVC,M
ORD,2015-10-28 19:51,42.08,75.98,22.8,0.13,FEW,BKN,M
ORD,2015-10-28 20:51,41.00,67.09,20.5,0.00,BKN,M,M
ORD,2015-10-28 21:51,39.92,69.96,18.2,0.00,SCT,SCT,M
ORD,2015-10-28 22:51,39.02,66.85,18.2,0.00,SCT,SCT,M
ORD,2015-10-28 23:51,37.94,67.21,16.0,0.00,FEW,M,M
ORD,2015-10-29 00:51,37.04,69.63,18.2,0.00,FEW,M,M
ORD,2015-10-29 01:51,37.04,72.24,19.4,0.00,FEW,M,M
ORD,2015-10-29 02:51,35.96,75.39,19.4,0.00,FEW,M,M
ORD,2015-10-29 03:51,37.04,72.24,22.8,0.00,SCT,M,M
ORD,2015-10-29 04:31,37.04,72.24,18.2,0.00,BKN,BKN,M
ORD,2015-10-29 04:51,37.04,75.50,22.8,0.00,BKN,OVC,M
ORD,2015-10-29 05:07,37.04,75.50,20.5,0.00,SCT,SCT,BKN
ORD,2015-10-29 05:51,37.04,75.50,21.7,0.00,BKN,OVC,M
ORD,2015-10-29 06:07,37.04,75.50,16.0,0.00,OVC,M,M
ORD,2015-10-29 06:51,37.04,75.50,19.4,0.00,FEW,OVC,M
ORD,2015-10-29 07:15,37.04,75.50,21.7,0.00,BKN,OVC,M
ORD,2015-10-29 07:40,37.04,78.31,23.9,0.00,OVC,M,M
ORD,2015-10-29 07:51,37.04,78.31,18.2,0.00,OVC,M,M
ORD,2015-10-29 08:51,37.94,78.96,18.2,0.01,OVC,M,M
ORD,2015-10-29 09:51,39.92,76.32,21.7,0.00,BKN,M,M
ORD,2015-10-29 10:51,42.08,75.98,19.4,0.00,BKN,M,M
ORD,2015-10-29 11:51,42.98,73.39,21.7,0.00,OVC,M,M
ORD,2015-10-29 12:51,44.06,70.42,18.2,0.00,OVC,M,M
ORD,2015-10-29 13:51,44.06,76.16,13.7,0.00,OVC,M,M
ORD,2015-10-29 14:51,44.96,73.59,16.0,0.00,OVC,M,M
ORD,2015-10-29 15:51,46.04,73.18,14.8,0.00,BKN,OVC,M
ORD,2015-10-29 16:51,46.04,76.35,10.3,0.00,OVC,M,M
ORD,2015-10-29 17:27,46.94,73.79,11.4,0.00,FEW,OVC,M
ORD,2015-10-29 17:51,46.94,70.74,10.3,0.00,BKN,OVC,M
ORD,2015-10-29 18:51,46.04,67.69,16.0,0.00,OVC,M,M
ORD,2015-10-29 19:51,46.04,65.32,8.0,0.00,OVC,M,M
ORD,2015-10-29 20:51,46.04,67.69,10.3,0.00,OVC,M,M
ORD,2015-10-29 21:51,44.96,70.52,6.8,0.00,OVC,M,M
ORD,2015-10-29 22:51,44.06,76.16,4.6,0.00,OVC,M,M
ORD,2015-10-29 23:51,42.98,76.06,6.8,0.00,FEW,M,M
ORD,2015-10-30 00:51,42.08,78.74,8.0,0.00,CLR,M,M
ORD,2015-10-30 01:51,39.02,81.95,4.6,0.00,CLR,M,M
ORD,2015-10-30 02:51,39.02,85.55,6.8,0.00,FEW,M,M
ORD,2015-10-30 03:51,37.94,85.49,4.6,0.00,FEW,M,M
ORD,2015-10-30 04:51,39.02,85.55,5.7,0.00,BKN,M,M
ORD,2015-10-30 05:51,35.96,92.43,5.7,0.00,FEW,M,M
ORD,2015-10-30 06:51,35.96,96.49,3.4,0.00,FEW,M,M
ORD,2015-10-30 07:51,37.04,95.82,4.6,0.00,FEW,M,M
ORD,2015-10-30 08:51,42.98,85.79,0.0,0.00,FEW,M,M
ORD,2015-10-30 09:51,48.02,76.53,3.4,0.00,CLR,M,M
ORD,2015-10-30 10:51,50.00,74.10,3.4,0.00,FEW,M,M
ORD,2015-10-30 11:51,53.06,60.87,8.0,0.00,FEW,M,M
ORD,2015-10-30 12:51,55.04,59.04,6.8,0.00,BKN,M,M
ORD,2015-10-30 13:51,55.04,52.40,6.8,0.00,BKN,BKN,M
ORD,2015-10-30 14:51,55.04,52.40,9.1,0.00,SCT,BKN,M
ORD,2015-10-30 15:51,55.04,54.67,8.0,0.00,FEW,BKN,M
ORD,2015-10-30 16:51,53.06,56.34,8.0,0.00,FEW,BKN,M
ORD,2015-10-30 17:51,48.92,65.67,8.0,0.00,FEW,OVC,M
ORD,2015-10-30 18:51,48.02,70.86,8.0,0.00,SCT,OVC,M
ORD,2015-10-30 19:51,48.02,70.86,6.8,0.00,BKN,OVC,M
ORD,2015-10-30 20:51,48.02,70.86,9.1,0.00,OVC,M,M
ORD,2015-10-30 21:51,48.92,68.51,10.3,0.00,BKN,OVC,M
ORD,2015-10-30 22:51,48.92,68.51,11.4,0.00,BKN,OVC,M
ORD,2015-10-30 23:51,48.02,70.86,10.3,0.00,BKN,OVC,M
ORD,2015-10-31 00:51,46.94,73.79,8.0,0.00,OVC,M,M
ORD,2015-10-31 01:51,48.02,70.86,9.1,0.00,OVC,M,M
ORD,2015-10-31 02:51,46.04,79.07,10.3,0.02,OVC,M,M
ORD,2015-10-31 03:51,46.04,82.45,8.0,0.03,BKN,OVC,M
ORD,2015-10-31 04:51,44.96,89.56,5.7,0.00,OVC,M,M
ORD,2015-10-31 05:51,44.96,89.56,8.0,0.00,OVC,M,M
ORD,2015-10-31 06:51,44.96,89.56,8.0,0.00,OVC,M,M
ORD,2015-10-31 07:51,44.96,85.90,11.4,0.00,OVC,M,M
ORD,2015-10-31 08:51,44.96,89.56,9.1,0.01,OVC,M,M
ORD,2015-10-31 09:38,44.96,92.72,12.5,0.00,FEW,OVC,M
ORD,2015-10-31 09:51,44.96,92.72,9.1,0.00,SCT,OVC,M
ORD,2015-10-31 10:05,44.96,92.72,11.4,0.00,BKN,BKN,OVC
ORD,2015-10-31 10:43,44.96,92.72,12.5,0.02,BKN,OVC,M
ORD,2015-10-31 10:51,44.96,92.72,12.5,0.03,BKN,OVC,M
ORD,2015-10-31 11:48,44.60,100.00,16.0,0.00,BKN,BKN,OVC
ORD,2015-10-31 11:51,44.96,96.63,14.8,0.00,BKN,BKN,OVC
ORD,2015-10-31 12:51,46.04,95.99,12.5,0.03,BKN,BKN,OVC
ORD,2015-10-31 13:51,46.94,92.78,10.3,0.01,BKN,OVC,M
ORD,2015-10-31 14:51,46.94,96.66,16.0,0.00,BKN,OVC,M
ORD,2015-10-31 15:07,46.94,96.66,13.7,0.00,BKN,OVC,M
ORD,2015-10-31 15:21,46.94,96.66,14.8,0.00,BKN,OVC,M
ORD,2015-10-31 15:51,48.02,92.81,14.8,0.00,BKN,OVC,M
ORD,2015-10-31 16:51,48.92,92.84,13.7,0.00,BKN,OVC,M
ORD,2015-10-31 17:02,48.92,96.69,13.7,0.00,BKN,OVC,M
ORD,2015-10-31 17:12,48.92,96.69,14.8,0.00,BKN,OVC,M
ORD,2015-10-31 17:45,50.00,93.50,13.7,0.00,BKN,OVC,M
ORD,2015-10-31 17:51,50.00,96.05,14.8,0.00,BKN,OVC,M
ORD,2015-10-31 18:37,51.08,92.28,12.5,0.00,BKN,OVC,M
ORD,2015-10-31 18:51,51.08,96.07,12.5,0.00,BKN,OVC,M
ORD,2015-11-01 00:51,48.02,86.08,10.3,0.00,FEW,M,M
ORD,2015-11-01 01:51,48.02,86.08,12.5,0.00,FEW,M,M
ORD,2015-11-01 01:51,46.94,89.65,11.4,0.00,FEW,FEW,M
ORD,2015-11-01 02:51,46.94,89.65,16.0,0.00,FEW,FEW,M
ORD,2015-11-01 03:51,46.04,92.75,12.5,0.00,FEW,SCT,M
ORD,2015-11-01 04:51,46.04,88.99,16.0,0.00,FEW,M,M
ORD,2015-11-01 05:51,44.96,89.56,12.5,0.00,FEW,M,M
ORD,2015-11-01 06:51,44.96,89.56,11.4,0.00,FEW,M,M
ORD,2015-11-01 07:51,46.94,83.09,8.0,0.00,FEW,M,M
ORD,2015-11-01 08:51,51.08,71.19,10.3,0.00,FEW,M,M
ORD,2015-11-01 09:51,55.94,52.91,16.0,0.00,FEW,FEW,M
ORD,2015-11-01 10:51,59.00,47.39,10.3,0.00,FEW,FEW,M
ORD,2015-11-01 11:51,60.08,45.60,14.8,0.00,FEW,M,M
ORD,2015-11-01 12:51,62.06,37.69,13.7,0.00,FEW,M,M
ORD,2015-11-01 13:51,62.96,44.47,8.0,0.00,FEW,M,M
ORD,2015-11-01 14:51,62.96,41.18,11.4,0.00,FEW,M,M
ORD,2015-11-01 15:51,62.06,42.51,10.3,0.00,FEW,M,M
ORD,2015-11-01 16:51,60.08,47.22,6.8,0.00,FEW,M,M
ORD,2015-11-01 17:51,57.02,54.95,6.8,0.00,FEW,M,M
ORD,2015-11-01 18:51,55.04,61.56,8.0,0.00,CLR,M,M
